timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1736372036058,1783,get_characters,200,OK,Thread Group 1-210,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,862,0,0
1736372036058,1786,get_characters,200,OK,Thread Group 1-213,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,868,0,0
1736372036874,970,delete_character,200,OK,Thread Group 1-612,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/61,970,0,0
1736372036058,1786,get_characters,200,OK,Thread Group 1-225,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,865,0,0
1736372036058,1788,get_characters,200,OK,Thread Group 1-217,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,862,0,0
1736372036874,972,delete_character,200,OK,Thread Group 1-617,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/92,972,0,0
1736372036058,1790,get_characters,200,OK,Thread Group 1-224,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,875,0,0
1736372036058,1801,get_characters,200,OK,Thread Group 1-219,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,876,0,0
1736372036058,1804,get_characters,200,OK,Thread Group 1-220,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,888,0,0
1736372036058,1804,get_characters,200,OK,Thread Group 1-223,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,878,0,0
1736372036058,1806,get_characters,200,OK,Thread Group 1-214,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,879,0,0
1736372036059,1811,get_characters,200,OK,Thread Group 1-218,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,894,0,0
1736372036059,1811,get_characters,200,OK,Thread Group 1-236,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,898,0,0
1736372036059,1816,get_characters,200,OK,Thread Group 1-221,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,898,0,0
1736372036058,1817,get_characters,200,OK,Thread Group 1-211,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,890,0,0
1736372036059,1816,get_characters,200,OK,Thread Group 1-222,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,910,0,0
1736372036059,1818,get_characters,200,OK,Thread Group 1-227,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,904,0,0
1736372036059,1826,get_characters,200,OK,Thread Group 1-229,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,910,0,0
1736372036059,1826,get_characters,200,OK,Thread Group 1-242,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,919,0,0
1736372036059,1830,get_characters,200,OK,Thread Group 1-226,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,947,0,0
1736372036059,1830,get_characters,200,OK,Thread Group 1-241,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,947,0,0
1736372036059,1832,get_characters,200,OK,Thread Group 1-232,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,949,0,0
1736372036059,1832,get_characters,200,OK,Thread Group 1-231,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,958,0,0
1736372036059,1834,get_characters,200,OK,Thread Group 1-244,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,968,0,0
1736372036061,1837,get_characters,200,OK,Thread Group 1-240,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,970,0,0
1736372036061,1837,get_characters,200,OK,Thread Group 1-233,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,970,0,0
1736372036061,1837,get_characters,200,OK,Thread Group 1-234,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,970,0,0
1736372036061,1838,get_characters,200,OK,Thread Group 1-235,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,981,0,0
1736372036078,1825,get_characters,200,OK,Thread Group 1-228,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,964,0,0
1736372036078,1827,get_characters,200,OK,Thread Group 1-238,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,964,0,0
1736372036078,1839,get_characters,200,OK,Thread Group 1-237,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,966,0,0
1736372037042,875,delete_character,200,OK,Thread Group 1-615,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/36,875,0,0
1736372037031,886,delete_character,200,OK,Thread Group 1-618,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/19,886,0,0
1736372037031,886,delete_character,200,OK,Thread Group 1-622,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/24,886,0,0
1736372037041,878,delete_character,200,OK,Thread Group 1-616,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/56,878,0,0
1736372037046,873,delete_character,200,OK,Thread Group 1-621,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/71,873,0,0
1736372037047,872,delete_character,200,OK,Thread Group 1-632,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/21,872,0,0
1736372037042,877,delete_character,200,OK,Thread Group 1-614,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/44,877,0,0
1736372037047,872,delete_character,200,OK,Thread Group 1-623,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/49,872,0,0
1736372037047,872,delete_character,200,OK,Thread Group 1-624,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/88,872,0,0
1736372037047,872,delete_character,200,OK,Thread Group 1-620,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/31,872,0,0
1736372036085,1843,get_characters,200,OK,Thread Group 1-239,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,963,0,0
1736372036085,1843,get_characters,200,OK,Thread Group 1-250,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,965,0,0
1736372036085,1843,get_characters,200,OK,Thread Group 1-230,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,975,0,0
1736372036085,1844,get_characters,200,OK,Thread Group 1-243,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,975,0,0
1736372036085,1859,get_characters,200,OK,Thread Group 1-248,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,996,0,0
1736372036085,1859,get_characters,200,OK,Thread Group 1-245,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,996,0,0
1736372036085,1859,get_characters,200,OK,Thread Group 1-253,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,996,0,0
1736372037047,898,delete_character,200,OK,Thread Group 1-619,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/41,898,0,0
1736372037047,898,delete_character,200,OK,Thread Group 1-628,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/34,898,0,0
